id,fractal_id,symbol,direction,entry_price,sl_initial,volume_total,volume_per,status,source_timeframe,created_at
443,93685,XAUEURm,SELL,3622.09372,3625.069,0.03,0.01,closed,15min,2026-06-12T01:15:25.289736
442,86599,XAUEURm,SELL,3637.82616,3660.402,0.03,0.01,closed,2H,2026-06-12T01:15:13.892306
441,93028,XAUEURm,BUY,3603.2943999999998,3562.564,0.03,0.01,cancelled_restart,5min,2026-06-12T01:10:23.009138
440,81265,XAUEURm,BUY,3646.32904,3643.696,0.03,0.01,closed,5min,2026-06-12T00:30:14.494819
439,80875,XAUEURm,SELL,3652.0067200000003,3656.501,0.03,0.01,closed,5min,2026-06-12T00:25:12.574923
438,80776,XAUEURm,BUY,3647.5861999999997,3606.305,0.03,0.01,closed,5min,2026-06-12T00:25:09.993900
437,80518,XAUEURm,SELL,3642.84556,3647.353,0.03,0.01,closed,5min,2026-06-12T00:15:20.604168
436,79326,XAUEURm,SELL,3672.07252,3704.704,0.03,0.01,closed,2H,2026-06-12T00:15:17.075867
435,79097,XAUEURm,SELL,3672.07252,3704.704,0.03,0.01,closed,4H,2026-06-12T00:15:14.690436
434,74548,XAUEURm,SELL,3672.07252,3704.704,0.03,0.01,closed,4H,2026-06-12T00:15:12.526676
433,74774,XAUEURm,SELL,3672.07252,3704.704,0.03,0.01,closed,2H,2026-06-12T00:15:09.999624
432,78980,XAUEURm,BUY,3624.9159600000003,3558.501,0.03,0.01,closed,4H,2026-06-12T00:00:31.011540
431,77868,XAUEURm,BUY,3642.02392,3640.198,0.03,0.01,closed,5min,2026-06-11T23:35:09.599356
430,77525,XAUEURm,BUY,3639.51988,3631.255,0.03,0.01,closed,15min,2026-06-11T23:35:08.341627
429,77521,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,closed,15min,2026-06-11T23:35:07.378853
428,76671,XAUEURm,BUY,3611.44168,3576.4,0.03,0.01,closed,15min,2026-06-11T23:25:19.455844
427,76436,XAUEURm,BUY,3586.79956,3509.365,0.03,0.01,closed,30min,2026-06-11T23:25:18.626894
426,76041,XAUEURm,BUY,3621.10548,3592.551,0.03,0.01,closed,2H,2026-06-11T23:25:17.802919
425,76031,XAUEURm,BUY,3581.05672,3489.022,0.03,0.01,closed,2H,2026-06-11T23:25:16.962277
424,76023,XAUEURm,BUY,3602.5246,3453.697,0.03,0.01,closed,2H,2026-06-11T23:25:16.086199
423,75664,XAUEURm,BUY,3637.2592,3598.066,0.03,0.01,closed,4H,2026-06-11T23:25:15.130556
422,75169,XAUEURm,BUY,3640.06832,3633.35,0.03,0.01,closed,5min,2026-06-11T23:25:14.127696
421,74434,XAUEURm,BUY,3624.85648,3598.066,0.03,0.01,closed,4H,2026-06-11T23:25:13.094371
420,74432,XAUEURm,BUY,3624.9159600000003,3558.501,0.03,0.01,closed,4H,2026-06-11T23:25:12.138513
419,74874,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,closed,30min,2026-06-11T23:25:10.420911
418,74656,XAUEURm,BUY,3626.4838799999998,3592.551,0.03,0.01,closed,2H,2026-06-11T23:25:09.472168
417,74649,XAUEURm,BUY,3605.46184,3489.022,0.03,0.01,closed,2H,2026-06-11T23:25:08.450264
416,75013,XAUEURm,BUY,3639.51988,3631.255,0.03,0.01,closed,15min,2026-06-11T23:25:06.822196
415,75009,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,closed,15min,2026-06-11T23:25:05.921162
